	PC	ES1	EC	ES2	C	ES3
ppt_70325	4.051554023	2.779282718	2.852522995	1.346899785	0.917244098	2.434239269
ppt_63252	156.710332	346.2676098	118.6001125	299.0370634	322.6392344	319.0311892
ppt_137063	330.9200494	562.0904618	402.6569924	671.3446797	1094.66537	675.7034213
ppt_172070	73.68074708	51.79909974	90.05328573	66.12262824	33.00951738	57.98823138
ppt_198735	8.024809463	11.67061483	6.501615764	6.763151549	2.258312914	6.133641773
ppt_76323	24.24587404	32.73682045	22.71448674	38.30987634	8.220704915	35.55775759
ppt_148756	4.884251103	2.472233738	4.530417902	1.948884533	1.53263392	2.301361745
ppt_258031	7.671722932	6.297733651	7.816540328	4.427912113	2.748208908	4.406871205
ppt_36912	5.994702338	3.560862282	4.901750101	2.583279641	1.669964766	3.65681073
ppt_202977	4.527988662	4.716832614	3.91706035	2.345125713	1.308941895	2.993094217
ppt_85787	8.973349323	4.082025418	6.824237195	3.602091428	2.388059292	2.97835355
ppt_205281	4.456196042	10.02913763	5.256135677	10.86649426	14.56946357	12.37596778
ppt_235563	0.722977002	1.665900342	0.586011206	2.162250627	1.906220844	7.852314299
ppt_138003	2.808583716	6.127932275	0.460193985	4.072899332	0.070860891	3.44447214
ppt_182591	2.603180603	0.344297021	3.964123952	0.46063748	11.08928847	0.259032324
ppt_73835	4.081690628	4.575202453	3.084210328	2.820265058	1.000730188	2.382722438
ppt_159920	26.70146042	17.50350002	30.12194384	25.7383574	10.98290817	29.47787115
ppt_140068	0.606029891	13.18995732	0.267965424	22.64449767	0.013428513	10.5928237
ppt_206681	1.206682644	5.185287532	0.263734003	2.370565461	0.014172178	1.695611836
ppt_80885	0.097567231	1.006998035	0.277680731	0.789234435	0.014172178	0.933052762
ppt_203180	0	2.807249766	0.025235071	4.965522146	0.294712138	6.526611873
ppt_142148	5.096760909	0.536820203	8.628969811	2.081774809	3.044672877	3.532395226
ppt_95756	0.033032859	0.294287443	0.329832285	0.30980005	1.185666542	0.788764358
ppt_80488	0.025724942	0.293589115	0.333494736	1.183506812	1.190943255	1.92666298
ppt_245162	3.355363129	3.253669704	2.970672088	5.544489124	0.963478959	5.711940069
ppt_67470	2.281125871	1.771842382	2.365779655	4.25829621	0.747625993	1.857830796
ppt_95084	0.194575716	0.769732299	0.589897123	3.714177772	1.87810256	4.358017666
ppt_96282	17.05334671	0.023120817	26.4347479	0.007940398	71.90208262	0.084895191
ppt_74101	1.601022744	3.077153673	0.576675893	1.366754609	0.111152134	1.077892025
ppt_113837	0.940982698	3.074545818	0.58724773	2.195800726	0.110402765	0.628067301
ppt_52653	107.4718347	67.08649781	121.6143044	55.88106637	44.76318414	62.8506793
ppt_254534	3.446178178	6.02417566	2.734986589	2.113042291	0.881905419	2.142810146
ppt_110777	0.261644216	0	0.222631386	0.071463579	0.862891658	0.737636047
ppt_225191	1.555717654	9.720005991	0.505013922	2.63977646	0.088078787	1.900472824
ppt_101750	7.839459294	3.700882503	9.593235232	5.726525259	26.257727	7.512992489
ppt_155814	3.829091573	11.81661959	2.02929082	10.28960261	0.626014304	5.266060615
ppt_83127	15.39315762	11.35248837	15.76819323	15.1107989	42.98527987	20.48218349
ppt_240443	5.035703078	10.75120245	6.73151091	10.24021039	2.359096271	8.277473909
ppt_3572	18.76296689	8.320951989	26.29371395	13.99365719	71.47742655	17.14444382
ppt_40229	0.181689438	0.041621553	0.220189751	0.085773019	0	0.008524545
ppt_131866	0.526114012	6.468018572	0.206559157	1.007136105	0	0.755648086
ppt_153715	0.232760329	0.056210746	0.226412002	0.067113692	0	0.112370115
ppt_144730	0.594476747	55.1263192	0.212170999	46.57346462	0	54.12886167
ppt_170242	2.88046696	2.756243704	1.935722231	3.366785259	0.583497769	3.261738737
ppt_97396	3.81112627	5.316198121	3.04331319	6.10339493	8.545842612	7.703471507
ppt_145584	0.259933116	0.549838517	0.423021799	1.44928196	1.400744712	0.682914198
ppt_241835	5.944392375	9.754196058	6.81435433	10.6839222	18.76932451	9.333827838
ppt_254998	1.843764944	5.744311077	2.220745729	4.934305026	0.686640214	3.144375437
ppt_194240	1.995496969	1.634658826	2.245921497	2.637992444	6.379904917	3.272089086
ppt_243709	9.014166601	7.55007797	5.913382066	4.046935335	2.056644648	3.941688948
ppt_121548	4.635090083	4.923174316	4.757443389	6.654523985	13.20028097	10.70896953
ppt_61981	5.282736528	8.432314109	5.160366221	4.426469803	1.773206786	3.415215323
ppt_199678	0.481404583	2.362081453	0.526247189	1.508135141	1.713236374	1.643948832
ppt_44153	7.548653522	7.853071806	7.702811753	6.220055518	2.718813849	5.460627505
ppt_49291	1.797212276	1.083034032	1.441726955	1.036530549	0.416323828	1.139309132
ppt_220755	1.607119925	1.62891874	1.310801641	2.148623234	3.845606311	3.480178226
ppt_179311	1.585156247	0.292624347	1.889932034	0.276400563	5.42533694	0.763068812
ppt_206449	121.2517885	143.3619205	196.1661211	293.7944348	530.1578785	406.6477815
ppt_207595	7.042295372	10.32094136	9.847564707	12.69727183	26.86955931	16.66950445
ppt_79838	4.494581485	3.631170719	4.419235341	3.718479111	1.499254536	2.010385486
ppt_187145	0.356704491	4.062888627	0.668456411	4.605953101	2.093654191	3.875678408
ppt_155156	0.265225726	1.824244213	3.954980128	3.792934779	10.99012808	7.665096825
ppt_55416	5.627591425	11.23612655	5.296268035	15.93604726	14.58334124	13.252854
ppt_274254	1.026690522	0.765697573	1.29895184	1.079673776	0.367786915	1.382377572
ppt_119851	1.946894135	0.05781225	1.118232012	0.122696476	3.353708485	0.114937488
ppt_56663	10.19151937	14.43360572	12.93563226	19.83548342	4.661090016	17.51714091
ppt_174011	2.021267539	0	4.633565769	0.015494139	12.80075029	0.023322086
ppt_206451	533.5759991	658.1795459	883.3576905	1353.432378	2382.894517	1690.052486
ppt_126243	13.8371607	3.899401118	23.36561485	7.774229308	63.29048094	12.08948408
ppt_119418	6.596220594	4.999046298	9.767668596	3.548949076	3.483882312	3.834525927
ppt_86582	4.123697508	5.200470856	6.893421805	9.459954939	18.90766202	13.68678867
ppt_135094	1.663154102	2.605188473	2.011614704	3.834941878	0.625253528	1.902412031
ppt_245126	0.570273408	0.383598326	0.651933379	0.147928966	2.061739324	0.436831516
ppt_126242	11.33564458	4.145967922	17.7369093	6.503883925	48.0899065	10.70479026
ppt_113167	2.98634489	4.732037581	2.776475353	4.474377462	0.9029184	4.7717997
ppt_158319	3.351968496	13.47471699	3.319716878	15.58952602	9.233572053	18.4059444
ppt_147672	0.862398925	3.112583722	1.386184007	4.914179547	4.019751759	6.442924492
ppt_247898	22.97077613	103.7518327	18.88491563	67.06151543	6.867854138	121.2072293
ppt_154782	8.840510826	10.07865639	8.911248529	5.558473048	3.168097544	4.450462182
ppt_126824	2.95414338	2.414842281	2.114058931	2.445185694	5.986250052	3.794366306
ppt_198651	41.61680709	59.09573251	75.35379206	189.8074784	203.3261665	368.4137803
ppt_178996	7.469090493	0.018500737	6.125151099	0.070110282	16.83971462	0
ppt_97360	10.38857175	7.093996193	20.14502446	15.76549481	54.53648992	20.35596826
ppt_69692	242.1020759	195.2496788	191.9842376	146.504761	71.15326216	125.5814809
ppt_257910	1.504865416	2.657970059	4.761171417	4.466018026	13.12592231	7.314611025
ppt_69101	28.28770866	10.83536058	29.86381049	24.89546176	80.69643769	28.20443983
ppt_108497	4.505549104	4.100085286	7.933950055	6.673504322	21.66898724	5.253877217
ppt_170817	17.16240055	16.03521416	11.65508706	13.1542136	31.65907441	15.43842608
ppt_41336	4.477063695	14.17902888	3.765879539	10.10171495	10.45849803	9.442202497
ppt_168714	1.503001734	0	1.158058945	0	3.421968218	0
ppt_129346	14.95645262	98.14945948	6.413655023	56.10691474	17.56852335	40.98435156
ppt_143067	0.410111299	6.936748162	0.336342097	5.216936152	1.173175138	2.826702076
ppt_86358	2.751074593	0.145603638	6.957100873	0.03732405	19.04947635	0.031627763
ppt_119135	58.99986269	54.67861402	50.74070735	35.08245379	18.7358104	34.67281338
ppt_87013	14.63324398	28.37353243	14.57520338	21.16945271	5.283125699	15.34360713
ppt_118742	974.5208365	437.4210447	936.1729309	332.9348903	347.9724336	222.7249707
ppt_150769	1.125347119	7.423703816	0.359950625	0.718447508	0.040285539	0.557172526
ppt_161497	0.079150207	0.100142339	0.360679199	0.071477516	0.042516535	0.157560212
ppt_129212	29.69042145	29.92188717	17.03945512	6.443762436	6.200945924	6.027788197
ppt_253493	35.52537768	23.8386575	31.61751043	20.18689044	11.63744316	17.04534877
ppt_152649	2.600875898	1.723384016	4.85016024	4.154137687	13.34145534	2.802651729
ppt_138653	9.480160127	3.616170396	5.722095755	1.665302955	1.995329017	2.479905018
ppt_183123	37.3859394	29.40015753	53.85575037	29.0734979	19.91002586	29.75987684
ppt_90595	1.528809148	5.940747234	1.934231155	4.590210787	5.495725484	5.528784473
ppt_180094	9.590932582	21.81721715	7.991881691	16.39615328	21.78016697	14.09398963
ppt_87326	19.47590934	12.39028494	16.79856117	8.474653232	6.112248472	8.039418995
ppt_91956	16.81400016	32.78227342	16.38685277	44.29538278	44.30910958	55.22720597
ppt_123225	0.096300168	0.546603997	0.232474649	1.490108411	0.891769124	4.615713214
ppt_101762	14.44749739	5.866846712	19.89999397	9.169838845	53.73563579	15.17370772
ppt_223197	65.62806119	280.1023353	61.5924517	117.2047088	165.7406622	105.324541
ppt_56517	0.109574153	0.110984004	0.562060812	0.132666822	1.77819048	0
ppt_82022	2.987485515	30.05006768	2.129146674	11.57228055	0.664801105	5.031697393
ppt_119876	34.17822801	36.49433333	25.53894588	19.38695866	9.38604931	20.88677769
ppt_79999	15.35229328	20.05557846	16.82089037	25.36899647	45.44341076	34.84790169
ppt_54202	0.076616079	0.674528408	0.40313059	0.993779367	1.364787369	0.878068825
ppt_84859	22.72693871	42.26843768	32.61224678	52.63528128	87.834808	60.86658168
ppt_35473	29.86876274	28.44115107	26.64361399	15.82369158	9.799871938	15.37570063
ppt_138184	0.322320041	0.008849992	0.823980094	0.571924443	2.50601651	0.575291
ppt_108076	6.173784849	14.20363611	5.366842499	11.81723693	1.861727904	11.20134246
ppt_194847	80.51153501	24.98466763	101.7165088	33.00864416	37.78789462	43.04905414
ppt_199968	3.127796537	3.764884622	3.533927423	5.136075904	1.186404504	2.368985148
ppt_142741	2.989779449	4.54868276	1.710625074	1.884579498	0.511243417	2.07451683
ppt_86933	6.986022424	51.72029617	12.35170615	79.8224139	33.39683181	72.04747788
ppt_56107	16.60134055	88.14462882	24.94592683	87.54635302	67.16494027	105.9005252
ppt_130556	2.525042921	7.105874287	3.638993829	15.83711173	10.05778509	17.83250174
ppt_263981	11.37505007	22.57001081	10.2213801	27.96630094	27.671796	23.03773377
ppt_113832	2.926255617	21.5856708	2.170173925	14.33639551	0.681882592	3.765519133
ppt_206450	119.1002913	142.269653	197.7014864	294.853275	530.2924036	398.0612998
ppt_177121	3.857851005	4.816686665	3.300821866	3.238511048	9.164593984	4.637513051
ppt_79635	12.953386	20.83180022	10.39191867	10.47386201	3.738678689	8.838210497
ppt_56037	7.004425103	16.98092988	4.867393064	32.47782662	1.677671623	28.31033926
ppt_101020	10.33988351	12.20335968	11.53695264	9.247907478	4.166035108	12.56517741
ppt_183994	15.73211443	43.579088	58.4027365	118.3445457	156.7663867	130.1692654
ppt_188218	152.1820648	331.991593	101.2620355	145.9562771	37.66322613	90.76662452
ppt_37594	0.498989865	5.869814791	0.398327124	0.753686754	0.047787544	0.515925878
ppt_101761	14.25083158	5.646059416	18.00501155	10.09970524	48.50739763	14.64484488
ppt_194212	6.203107703	6.129842143	4.321484845	4.379412789	1.481866011	4.595974841
ppt_153267	2.165956885	2.190862185	2.849465719	3.636536236	7.918251697	4.692330819
ppt_131156	5.185496636	4.383367049	8.646318286	5.837024965	23.44700815	9.929668685
ppt_239070	1.957144329	6.751978042	1.831346833	5.321569449	5.20322723	5.215593587
ppt_74289	1.394286496	1.427679842	1.833089826	2.897421028	5.202711231	3.786973324
ppt_82243	0.762468606	6.478254125	0.796178509	10.87852375	0.193959911	9.31272817
ppt_206453	118.0423367	140.8538412	194.3634238	284.8380043	520.5823283	398.1422281
ppt_155562	0.66549498	0.820028734	0.993245823	0.816875884	2.964067578	1.301197484
ppt_165744	3.850735203	1.213277805	3.429387065	1.560724481	1.15025531	1.866309608
ppt_111042	5.800995208	4.290926388	6.621522872	4.697216642	2.343578874	3.758310932
ppt_132723	0.274047559	0.89802612	0.346271877	1.024052333	1.194082842	1.250959773
ppt_215632	0.02172554	0.011560408	0.184602669	0	0	0
ppt_221926	32.66740858	137.6999375	47.75379552	88.90012502	17.72754288	39.51943906
ppt_118809	63.89783992	40.09076694	86.30410922	117.1982453	231.0606446	176.0360569
ppt_112629	12.73438157	14.96641999	13.14911299	14.22015926	35.42959271	14.36327638
ppt_188570	90.65785137	98.51910242	91.17484337	69.05866508	33.97336128	52.69521281
ppt_145074	367.1909147	464.4939169	370.1948607	652.4292482	989.9856761	891.6682694
ppt_104141	0.50477618	4.506826619	0.431043627	0.382404264	0.056688713	0.174512345
ppt_235571	0.621798077	1.953257664	0.623607902	1.601862496	1.965318384	6.816344137
ppt_94742	102.2333443	89.69616906	102.3815567	101.0811792	273.9216473	118.5779554
ppt_84872	1.684031497	11.26365865	2.175501283	12.40173489	6.105675262	10.54844206
ppt_215619	5.642145229	6.018785794	6.139505711	5.420278399	2.16244331	2.791225374
ppt_101758	6.204789645	2.169506888	8.661802763	3.894932533	23.44843844	7.638815988
ppt_67855	4.428147473	0.017699985	8.098527847	0.015880795	2.903374721	0.023322086
ppt_154061	10.13885262	6.87568227	7.015800601	4.819195563	2.49752345	3.302714164
ppt_170767	25.63086609	17.23740625	13.3786739	10.93191025	4.877878978	7.736580746
ppt_173200	1.969976897	0.118561068	0.575318689	0.141355803	1.879991816	0.081758692
ppt_206457	531.125932	645.1478542	879.1246517	1358.048517	2347.925177	1658.545022
ppt_253633	11.16350732	8.49374982	10.50465377	6.385214084	3.799766654	6.594451979
ppt_205284	2.901708537	4.682212435	3.200091618	5.345833057	8.833307337	6.585413174
ppt_142846	7.754680496	11.797522	13.78201193	19.16811956	37.06770844	18.75141601
ppt_126340	16.99875895	27.64430025	23.08073638	31.94482505	61.88847681	34.86165272
ppt_82361	4.530468447	9.040292431	2.178177889	8.170051465	0.679050042	27.10335191
ppt_196378	23.41962241	17.193903	22.7394091	22.66251631	60.9813614	30.34798317
ppt_169927	27.39300301	26.00679666	32.16583519	30.10365988	86.13984491	46.37209963
ppt_229314	0.921608448	0	1.436449468	0	0.418141011	0
ppt_196376	39.12761248	34.52789877	39.95174443	37.37767562	106.9162335	50.53973413
ppt_69855	8.352270165	5.892028682	6.630180841	3.930359719	2.351964044	4.540269264
ppt_106187	1.265814369	4.648137321	0.481031316	2.757383016	0.076869862	1.895354524
ppt_195945	4.665130997	3.059566321	4.492107777	4.694545562	12.2858597	4.160372537
ppt_127394	5.679977556	10.55944246	7.5186288	7.108122988	2.680405141	4.106094419
ppt_254412	6.14140961	12.20078483	5.85187334	11.78237448	2.06622413	7.793795452
ppt_52652	116.9680324	81.16002381	135.0811673	68.28702216	50.53154357	73.45031741
ppt_173841	0.303894302	19.28926184	0.242088295	23.90679205	0.923715123	12.38423544
ppt_47134	0.058124269	0.502970355	0.36361979	1.910518758	1.252843329	4.222929369
ppt_193700	345.0278678	292.2597863	312.9723315	289.5825941	834.5518835	305.2388402
ppt_159720	3.526859729	0.034681225	8.11293609	0.077818684	21.93070456	0.05596619
ppt_80788	36.78828026	28.3769296	28.07373307	23.65756132	10.40810672	18.81423449
ppt_88512	629.6999215	416.9234485	423.4251644	246.4577653	158.7350024	216.1581514
ppt_243712	7.74183613	6.277242471	6.390321751	3.852728079	2.26614168	3.761554213
ppt_125865	1.651319247	3.360578148	2.423920205	7.330447829	6.763830026	6.357787925
ppt_135217	8.792436552	6.39027885	10.57532682	7.683901394	28.45142557	6.647754185
ppt_226163	0.122733426	0.091692723	0.330758827	0.42509205	1.135719057	0.406535917
ppt_101262	1.500466579	0.899894609	1.39109357	0.317682447	0.40667329	0.606499986
ppt_67052	14.23118211	18.70276603	19.75478497	31.12820056	52.90379817	28.61458856
ppt_69485	6.931327083	10.98630338	11.04445767	11.87026646	29.6954383	12.40775493
ppt_242236	14.19823639	12.68339331	14.63475987	18.55474732	39.26243132	23.02218892
ppt_234911	6.376701448	5.951642258	4.596595987	3.544341576	1.595331604	2.296835861
ppt_206225	10.73660842	15.47981244	8.934308791	10.53600759	3.215357682	4.83260559
ppt_132785	35.36483926	22.18270231	44.7952835	39.54021127	119.5738716	51.23367756
ppt_118756	3.921180344	2.33747231	4.245476363	0.816036037	1.458137165	0.662685044
ppt_38792	1.245800956	1.062377063	1.736470554	1.90474454	4.931841532	3.228279242
ppt_40722	0.787529832	2.876458409	1.889913814	6.820135757	5.327981119	7.690860131
ppt_63286	6.250478796	12.05406779	10.41327762	16.07602279	3.77943769	18.07123554
ppt_93383	3.290458478	3.776066162	3.720975243	2.475127747	1.274488994	2.060307026
ppt_136118	2.470325012	0.017699985	5.411137982	0.044471802	14.69781674	0.063693262
ppt_66808	0.839282896	17.52600138	0.950682418	19.65569079	0.246351559	29.68217948
ppt_232546	3.675099374	13.75572982	4.294173224	9.036122675	11.72770162	8.251814114
ppt_228488	7.027356873	6.636199052	7.695503589	6.329366034	20.76915767	8.62461131
ppt_59886	3.615183589	0.127102901	5.77937682	0.11100551	2.033066709	0.080523484
ppt_69105	32.47018487	10.96756485	32.63452283	24.76424714	86.98950803	28.45331224
ppt_188580	3.73123859	3.300948995	3.676619895	3.336168361	10.07155945	4.427207141
ppt_119867	13.16789425	13.51530027	11.40227016	11.41320464	4.157837678	10.39940778
ppt_91005	6.492616621	4.010805027	4.849694854	3.515491595	1.692890298	3.245572777
ppt_247600	13.32921745	5.763429565	18.18493036	7.274752183	6.722517079	3.768628165
ppt_234207	8.304762328	9.629666976	11.73205157	13.59593098	31.41552998	16.70839493
ppt_139206	7.408408008	3.846967434	5.699768266	3.563346635	2.01058612	3.866772031
ppt_73828	5.230168122	8.486316217	6.452813604	11.97698549	17.43588439	9.884990057
ppt_153501	16.95331078	11.47662517	18.93999058	8.140857987	6.999581031	9.638020694
ppt_251259	56.10992784	83.96578447	47.72571275	83.17784834	17.84398328	66.9748793
ppt_179108	2.728484999	0.078623027	3.688678814	0.089755583	10.08063086	0.03790076
ppt_209198	8.937698668	10.91681598	15.59433715	20.39736111	41.65891329	22.26812441
ppt_101753	3.49297263	1.896050639	4.021604581	2.150230999	10.95284311	3.701976219
ppt_188108	459.8008868	265.0512882	382.1293908	160.0926091	143.9327786	77.12066728
